"Apixaban versus enoxaparin for thromboprophylaxis after hip replacement. BACKGROUND: There are various regimens for thromboprophylaxis after hip replacement. Low-molecular-weight heparins such as enoxaparin predominantly inhibit factor Xa but also inhibit thrombin to some degree. Orally active, specific factor Xa inhibitors such as apixaban may provide effective thromboprophylaxis with a lower risk of bleeding and improved ease of use. METHODS: In this double-blind, double-dummy study, we randomly assigned 5407 patients undergoing total hip replacement to receive apixaban at a dose of 2.5 mg orally twice daily or enoxaparin at a dose of 40 mg subcutaneously every 24 hours. Apixaban therapy was initiated 12 to 24 hours after closure of the surgical wound; enoxaparin therapy was initiated 12 hours before surgery. Prophylaxis was continued for 35 days after surgery, followed by bilateral venographic studies. The primary efficacy outcome was the composite of asymptomatic or symptomatic deep-vein thrombosis, nonfatal pulmonary embolism, or death from any cause during the treatment period. Patients were followed for an additional 60 days after the last intended dose of study medication. RESULTS: A total of 1949 patients in the apixaban group (72.0%) and 1917 patients in the enoxaparin group (71.0%) could be evaluated for the primary efficacy analysis. The primary efficacy outcome occurred in 27 patients in the apixaban group (1.4%) and in 74 patients in the enoxaparin group (3.9%) (relative risk with apixaban, 0.36; 95% confidence interval [CI], 0.22 to 0.54; P<0.001 for both noninferiority and superiority; absolute risk reduction, 2.5 percentage points; 95% CI, 1.5 to 3.5). The composite outcome of major and clinically relevant nonmajor bleeding occurred in 129 of 2673 patients assigned to apixaban (4.8%) and 134 of 2659 assigned to enoxaparin (5.0%) (absolute difference in risk, -0.2 percentage points; 95% CI, -1.4 to 1.0). CONCLUSIONS: Among patients undergoing hip replacement, thromboprophylaxis with apixaban, as compared with enoxaparin, was associated with lower rates of venous thromboembolism, without increased bleeding. (Funded by Bristol-Myers Squibb and Pfizer; ClinicalTrials.gov number, NCT00423319.).",nocancer
"Pure desmoplastic melanoma: a melanoma with distinctive clinical behavior. OBJECTIVE: The purpose of the study was to evaluate the excision margin necessary for desmoplastic melanoma (DM). BACKGROUND: DM consists of 2 histologic subtypes, pure DM (PDM) and mixed DM (MDM), differing in extent of fibrotic component. We investigated clinical and therapeutic determinants of prognosis in these DM entities. METHODS: We reviewed 118 PDM and 124 MDM treated at our Institute over 25 years. Local relapse, distant metastasis, and survival were studied. RESULTS: Most (91.7%) distant metastases in PDM developed after 1 or more local recurrences; whereas distant metastasis usually (79.6%) occurred as first event in MDM. Overall mortality trends in relation to lesion-thickness-plus-excision-width differed for PDM (P = 0.014) but not MDM (P = 0.185). For PDM, 5-year crude cumulative incidence (CCI) of mortality was higher (40.0%) for thin tumors (</= 2 mm thick) excised with 1 cm margin than those excised with 2 cm (14.8%); CCI of mortality for PDM > 2 mm thick excised with 2 cm margins (13.4%) was similar to that for thin PDM lesions excised with 2 cm (14.8%). CCI of local recurrence was also greater in PDM excised with 1 cm margins. In MDM, mortality increased with stage but was independent of excision width (CCI: 29.4% for </= 2 mm/2 cm, 31.3% for </= 2 mm/1 cm, and 48.3% for > 2 mm/2 cm); a similar trend was found for MDM distant metastases. CONCLUSIONS: In PDM, limited excision width is associated with significantly greater local recurrence and mortality; treatment should be excision with 2 cm margins even for thin lesions. MDM behaves similarly to other melanomas; treatment should follow guidelines on melanoma management.",cancer
"A functionally conserved boundary element from the mouse HoxD locus requires GAGA factor in Drosophila. Hox genes are necessary for proper morphogenesis and organization of various body structures along the anterior-posterior body axis. These genes exist in clusters and their expression pattern follows spatial and temporal co-linearity with respect to their genomic organization. This colinearity is conserved during evolution and is thought to be constrained by the regulatory mechanisms that involve higher order chromatin structure. Earlier studies, primarily in Drosophila, have illustrated the role of chromatin-mediated regulatory processes, which include chromatin domain boundaries that separate the domains of distinct regulatory features. In the mouse HoxD complex, Evx2 and Hoxd13 are located approximately 9 kb apart but have clearly distinguishable temporal and spatial expression patterns. Here, we report the characterization of a chromatin domain boundary element from the Evx2-Hoxd13 region that functions in Drosophila as well as in mammalian cells. We show that the Evx2-Hoxd13 region has sequences conserved across vertebrate species including a GA repeat motif and that the Evx2-Hoxd13 boundary activity in Drosophila is dependent on GAGA factor that binds to the GA repeat motif. These results show that Hox genes are regulated by chromatin mediated mechanisms and highlight the early origin and functional conservation of such chromatin elements.",nocancer
"Birth control necessary to limit family size in tribal couples with aberrant heterosis of G-6-PD deficiency and sickle cell disorders in India: an urgency of creating awareness and imparting genetic counseling. OBJECTIVES: (i) To study the outcome of ignorance and lack of awareness about sickle cell disease and G-6-PD deficiency among Dhelki Kharia tribal families of Orissa, and (ii) to study the reproductive output in relation to clinical genetics and patho-physiological implications. METHODOLOGY: A random genetic study of screening for hemoglobinopathies and G-6-PD deficiency among Dhelki Kharia tribal community in Sundargarh district of Orissa was carried out for intervention during the year 2000-2004. A total of 81 Dhelki Kharia families were screened and six families with double heterozygosity for above genetic anomalies were encountered. About 2-3 ml. intravenous blood samples were collected in EDTA by disposable syringes and needles after taking informed consent from each individual in the presence of a doctor and community leaders and sent to laboratory at Bhubaneswar for hematological investigations. Analysis was carried out following the standard procedures after cross checking for quality control. RESULTS: There were 12 (about 52%) children out of 23 who were either suffering from sickle cell trait or disease in concurrence with G-6-PD deficiency in hemizygous/heterozygous/homozygous condition in Dhelki Kharia tribal community of Orissa. There were on an average 3.83 number of surviving (range 2-6) children per mother in families of G-6-PD deficiency and sickle cell disorders. The average number of children (3.83) born (range 2-6 children) per mother to carrier/affected mother was much higher than the average for India (2.73). CONCLUSIONS: It is very difficult to maintain the normal health of an affected child with aberrant anomalies due to exorbitant cost of treatment, frequent transfusions and huge involvement of economy. One of the implications of aberrant heterosis is its adverse affects on routine individual physiology and hard activities. It is suggested to limit the family size in carrier couples to avoid aberrant heterosis of hereditary hemolytic disorders in their offsprings.",nocancer
"Evaluation of metabolic characteristics and viability of lipiodolized hepatocellular carcinomas using 18F-FDG PET/CT. This study aimed to evaluate the metabolic characteristics of lipiodolized hepatocellular carcinomas (HCCs) and the diagnostic accuracy of (18)F-FDG PET/CT in assessing the viability of lipiodolized HCCs. METHODS: Thirty-six patients (age range, 32-73 y) with 38 lipiodolized HCCs who had undergone transcatheter arterial chemoembolization (TACE) with lipiodol before (18)F-FDG PET/CT (2-434 d) and 55 patients (age range, 36-77 y) with 57 treatment-naive HCCs who had not been treated with TACE were retrospectively studied. All patients underwent hepatic lobectomy or transplantation within 1 mo after PET/CT and multiphasic contrast-enhanced CT. (18)F-FDG uptake by lipiodolized and naive HCCs was compared and correlated with tumor size, pathologic grade, serum alpha-fetoprotein (AFP) concentration, and time interval between TACE and PET/CT. The diagnostic accuracy of PET/CT and contrast-enhanced CT in evaluating the viability of lipiodolized HCC was compared. RESULTS: Histologic examination showed 30 viable and 8 nonviable lipiodolized HCCs. Of the 30 viable tumors, 19 showed increased, 10 similar, and 1 decreased (18)F-FDG uptake. Of the 8 nonviable HCCs, 3 showed increased and 5 decreased (18)F-FDG uptake. Uptake by viable lipiodolized HCCs was correlated with tumor size (P < 0.05) but not correlated with pathologic grade, AFP concentration, or interval between TACE and PET/CT. In contrast, (18)F-FDG uptake by naive HCCs was significantly correlated with tumor size and pathologic grade (P < 0.05 for each comparison). When lipiodolized HCCs with (18)F-FDG uptake that was greater than or similar to that in the surrounding normal liver were considered viable, the diagnostic sensitivity of PET/CT and contrast-enhanced CT in the early postembolic period (<3 mo) was 100% and 94%, respectively, and that in the late postembolic period was 93% and 79%, respectively. The specificity of (18)F-FDG PET/CT and contrast-enhanced CT was 63% and 100%, respectively, in the acute period. Three viable lipiodolized HCCs with high AFP concentration were true-positives on PET/CT but false-negatives on contrast-enhanced CT images. CONCLUSION: After TACE, (18)F-FDG uptake in lipiodolized HCCs was not correlated with pathologic grade, in contrast to uptake in treatment-naive HCCs. (18)F-FDG PET/CT showed a high diagnostic sensitivity in assessing the viability of lipiodolized HCCs, with moderate specificity. This method may be useful in determining the viability of lipiodolized HCCs in patients with increased serum AFP concentration or normal results on contrast-enhanced CT images.",cancer
"Improving cardiopulmonary bypass: does continuous blood gas monitoring have a role to play? The CDI 500 (Terumo Cardiovascular Systems, Ann Arbor, MI) is an in-line blood gas monitoring device that has been used in clinical practice for over a decade. Few randomized studies have evaluated the value of this device with respect to improved perfusion management. We routinely use automated continuous quality indicator programs to assess perfusion management. The aim of this study is to investigate in a prospective randomized trial the role of in-line blood gas monitoring in the improvement of blood gas management during cardiopulmonary bypass (CPB) utilizing continuous quality indicators. Patients were randomized into two groups (Control, CDI). Patients in the Control group received our standard CPB blood gas management, with intermittent blood gas results. Continuous blood gas measurements from the CDI 500 were recorded at 20-second intervals, with the perfusionist blinded to these measurements. Patients in the CDI group received standard CPB blood gas management, in addition to continuous blood gas measurements visible on the CDI 500, the alarm system activated, and the data recorded. Perfusion management for all cases was guided by institutional protocols. One hundred patients (50 in each group) were included in the study. No significant difference existed between the groups on demographic, surgical, or clinical outcomes. Blood gas levels of patients in the CDI group were able to be maintained in accordance to protocol a greater percentage of the time, e.g., pCO2 management was 2% versus 20% (p = .008); this was most notable for differences between the Control and the CDI group for pCO2 > 45 mmHg (p = .003). Practice variation determined via statistical control charts improved for both pH and pCO2, represented by a decrease in the variation associated with practice. Continuous blood gas monitoring with the CDI 500 results in significantly improved blood gas management as determined by adherence to institutional protocols.",nocancer
"Concomitant expression of HER2 and HIF-1alpha is a predictor of poor prognosis in uterine cervical carcinoma treated with concurrent chemoradiotherapy: prospective analysis (KGROG0501). BACKGROUND: In previously reported retrospective analyses of uterine cervical carcinoma cases, HER2 was correlated with poor radiation sensitivity and poor treatment outcomes and HIF-1alpha was found to be an indicator of poor prognosis. To date, no prospective studies have been performed to evaluate the radiation sensitivity and treatment outcomes of patients with uterine cervical carcinoma relative to HER2 and HIF-1alpha expressions. We conducted a prospective evaluation of HER2 and HIF-1alpha in cases of locally advanced uterine cervical carcinoma treated with concurrent chemoradiotherapy. METHODS: Between June 2005 and April 2008, 25 patients with locally advanced uterine cervical carcinoma were registered in this study, KGROG0501. Their clinical stages were Ib2/IIb/IIIb/IVa in 1/2/22/1 cases, respectively. Nineteen cases had squamous cell carcinoma and six had adenocarcinoma. HER2 expression and HIF-1alpha expression were analyzed using an immunohistochemical kit on pretreatment biopsied specimens. HIF-1alpha expression was studied using another commercial immunohistochemical kit on pretreatment biopsied specimens. The survival rates were compared between patients with and without positive HER2 and HIF-1alpha expressions. RESULTS: The 20-month survival of HER2(-) and HIF-1alpha(-) cases (n = 6) was 100% and that of HER2(+) and HIF-1alpha(+) cases (n = 4) was 37.5% (p = 0.0032). CONCLUSIONS: In this first prospective analysis of patients with uterine cervical carcinoma treated with concurrent chemoradiotherapy, concomitant expression of HER2 and HIF-1alpha was suggested to be a strong indicator of poor prognosis. A novel therapy including molecular targeted therapy such as anti-HER2 and anti-HIF-1alpha may be worth considering in patients with concomitant expression of HER2 and HIF-1alpha.",cancer
"Life-threatening allergies revisited. What are the new opportunities to improve the care of these children in the school setting? LTAs in children are indeed challenges, especially in busy school settings. However, for these school nurses and their leaders who assume responsibility for school preparation and management, collaborate across states, develop data systems to improve performance, and partner with allergy experts, there are opportunities for ensuring both child safety and professional growth.",nocancer
"Infection with human immunodeficiency virus-1 (HIV) among children with cancer in South Africa. BACKGROUND IN ADULTS,: HIV increases the risk of certain cancers known, or thought, to have an underlying infectious etiology; the impact on the risk of cancer in children is less clear. METHODS: Here, we report results of an on-going study at four pediatric oncology centers in South Africa in which children diagnosed with cancer are tested routinely for HIV. Odds ratios (OR) for the prevalence of various malignancies were calculated (with adjustment for age, sex, and center) for the children infected with HIV using all children with cancer and non-malignant conditions, but not infected with HIV, as a comparison group. RESULTS: Of 882 children with cancer, 38 were HIV infected (for 12 the HIV status was unknown). HIV was associated with Kaposi sarcoma (all 10 cases were HIV infected; P < 0.001) and with Burkitt lymphoma (OR = 46.2, 95% confidence interval (CI) 16.4-130.3; 13/33). For non-Burkitt non-Hodgkin lymphoma (NHL), 2/39 were HIV infected (OR = 5.0, 95% CI 0.9-27.0). No other cancer type was significantly associated with HIV, including lymphoid leukemias (OR = 0.4, 95% CI 0.04-2.9; 1/172). CONCLUSIONS: Only Kaposi sarcoma and Burkitt lymphoma were significantly associated with HIV infection although results for non-Burkitt NHL were suggestive. Notably, we did not identify an association between infection with HIV and lymphoid leukemias, for which an underlying infectious etiology has been suggested.",cancer
"Ubiquitin: same molecule, different degradation pathways. Ubiquitin is a common demoninator in the targeting of substrates to all three major protein degradation pathways in mammalian cells: the proteasome, the lysosome, and the autophagosome. The factors that direct a substrate toward a particular route of degradation likely include ubiquitin chain length and linkage type, which may favor interaction with particular receptors or confer differential susceptibility to deubiquitinase activities associated with each pathway.",nocancer
"Strategies to improve the prevention of pressure ulcers. This article outlines the actions taken by one acute trust to implement evidence-based, best practice recommendations for pressure ulcer prevention. Initially, an exploratory study identified specific areas for practice development, particularly improving early risk assessment, intervention and focus on heel ulcers. Further actions included recruiting tissue viability support workers to promote a pressure ulcer campaign. Prevalence audit results demonstrated improved prevention and reduced prevalence of hospital-acquired pressure ulcers by 6 per cent and heel ulcers by 4.9 per cent. Further work is required to ensure prevention strategies are consistent and documented.",nocancer
Blue rubber bleb nevus syndrome causing refractory anaemia. Blue Rubber Bleb Nevus Syndrome (BRBNS) is a rare angiomatosis characterized by distinctive cutaneous and gastrointestinal venous malformations that result in gastrointestinal haemorrhage and iron-deficiency anaemia secondary to the bleeding episodes. We hope to emphasize the possibility of recurrent melaena in BRBNS and heighten physicians' awareness about the disease to contribute to its early detection.,cancer
"Changes of meteorological factors and tick-borne encephalitis incidence in the Czech Republic. OBJECTIVES: The primary objective was to analyze the influence of short-term meteorological changes during the vegetation period on the incidence of tick-borne encephalitis (TBE) in the 1990s, characterized by a dramatic increase in reported TBE cases in the Czech Republic and other European countries. Furthermore, the relationship between TBE incidence and meteorological conditions in the previous winter season was studied. MATERIAL AND METHODS: The TBE incidence data were acquired from the EPIDAT database of the National Institute of Public Health (NIPH). Analyzed were a total of 4637 cases reported in Bohemia (1994-2004). Meteorological data were from the database of the Czech Hydrometeorological Institute in Prague and originated from 22 meteorological stations located in high TBE incidence areas in Bohemia. RESULTS: A linear relationship was found between TBE incidence and temperature factors in all the years under study. Lagged cross-correlation analysis (with the time lag corresponding to the incubation period from the infected tick bite to the onset of TBE symptoms) revealed a close correlation between TBE incidence and weekly mean air temperature with a lag of 1 to 5 weeks. When considering the previous winter period, the closest relationship was found between TBE incidence and the previous-winter frost index, followed by the minimum air temperature. CONCLUSION: A review is presented of the effects of the currently observed climate change on TBE incidence as compared with the data reported in the 1950s. Results of parallel analyses of other factors potentially implicated in higher TBE incidence in the 1990s lead to a critical rejection of the conclusion previously drawn by some authors that the collapse of communism and subsequent dramatic socio-economic changes might have a decisive influence on TBE incidence in Central Europe. The rise in TBE cases reported in West European countries where no such political changes took place confirms the refutation.",nocancer
"Cutaneous needle track seeding of mesothelioma diagnosed by fine needle aspiration cytology: a case report. BACKGROUND: Diagnostic and therapeutic procedures for mesothelioma require surgical biopsy or the usage of different-sized needles. Thoracic wall involvement along the surgical or needle tracks has been reported. CASE: A 57-year-old woman who had suffered from non-Hodgkin's lymphoma complained of dyspnea and left pleural effusion. The patient had been treated with chemotherapy and radiotherapy and was in remission since then. Thoracentesis was performed using a 22-gauge needle; the cytologic diagnosis was malignant pleural mesothelioma. Within 2 weeks from thoracentesis, the patient complained of an erythematous swelling in her left chest wall, in the area of the needle track. Fine needle aspiration cytology (FNAC) of the swelling was performed using a 23-gauge needle; 2 smears and a cell block were prepared. Smears showed neoplastic cells in sheets and papillary configuration with the features of mesothelial lineage. Immunocytochemistry showed positivity for calretinin and vimentin. Cytologic slides of the former effusion showed an overlapping of the cytologic and immunocytochemical features. A diagnosis of chest wall involvement from mesothelioma was established and histologically confirmed. CONCLUSION: Chest wall infiltration is a definite risk in the management of pleural mesothelioma, and FNAC is a useful procedure for a timely diagnosis of this ominous complication.",cancer
"Racial/ethnic disparities in all-cause mortality in U.S. adults: the effect of allostatic load. OBJECTIVE: We investigated the association between a cumulative biological risk or allostatic score and all-cause mortality risk. We used 13,715 records of participants aged 25 years and older from the Third National Health and Nutrition Examination Survey (NHANES III) linked to the National Death Index. METHODS: We specified all-cause mortality using the underlying cause of death in the death certificate. We calculated time to death from interview date through December 31, 2000, as person-years of follow-up using the NHANES III interview month and year. We used Cox proportional hazards regression to estimate hazard ratios (HRs) relating all-cause mortality risk for those with an allostatic score of 2 and > or = 3 relative to those with an allostatic score of < or = 1. RESULTS: After controlling for age, gender, race/ethnicity, education, and income, mortality rates were 40% (HR = 1.40, 95% confidence interval [CI] 1.11, 1.76) and 88% (HR = 1.88, 95% CI 1.56, 2.26) higher for participants with an allostatic score of 2 and > or = 3, respectively, compared with those with a score of < or = 1. The death rate associated with allostatic score for each racial/ethnic group differed with age. CONCLUSIONS: The allostatic score increased the risk of all-cause mortality. Moreover, this increased risk was observed for adults younger than 65 years of age regardless of their race/ethnicity. Thus, allostatic score may be a contributor to premature death in the U.S.",nocancer
"Pork safety: achievements and challenges. Safepork is a biennial international symposium for researchers investigating the epidemiology and control of foodborne hazards in pork. Current research is heavily weighted towards enteric bacterial pathogens for which development of reliable practical interventions for farmers has proven frustrating. In contrast, modern production practices have greatly reduced the risk of parasitic foodborne pathogens. Better understanding of host adaptation of emerging agents is important for assessing their potential zoonotic and foodborne risks.",nocancer
"Parathyroid pathology: hyperparathyroidism and parathyroid tumors. CONTEXT: Primary hyperparathyroidism is the most common cause of hypercalcemia in the outpatient setting. Parathyroid adenomas are common, unlike other parathyroid tumors. This review presents a brief summary of current updates in parathyroid pathology. OBJECTIVE: To review parathyroid development and discuss issues in hyperparathyroidism and diagnosis of parathyroid lesions, including the application of immunohistochemistry and molecular biology. DATA SOURCES: Current texts, PubMed (National Library of Medicine) articles, and Memorial Sloan-Kettering Cancer Center archives. CONCLUSIONS: Primary hyperparathyroidism is most commonly seen with sporadic adenomas, followed by hyperplasia, multiple adenomas, and carcinoma. Autosomal dominant familial hyperparathyroidism syndromes should be considered in the evaluation of patients with parathyroid lesions, particularly in association with parathyroid carcinoma. While the incidence of parathyroid carcinoma is quite low, it is seen with a greater frequency in those patients with hyperparathyroidism-jaw tumor syndrome. Inactivation of the tumor suppressor gene HRPT2 can be identified in a large number of parathyroid carcinomas. Hence, germline HRPT2 gene mutations may reflect unrecognized syndromic patients.",cancer
"Antitumor effects and anticancer applications of bisphosphonates. Bisphosphonates are firmly entrenched in the treatment of metastatic bone disease secondary to several tumor types, including breast cancer, prostate cancer, and myeloma. More recently, an emerging body of preclinical and clinical evidence indicates that bisphosphonates might also exhibit antitumor activity. This expanded role for bisphosphonates in the adjuvant setting might have profound clinical implications in many cancer types, particularly in the context of prevention of bone metastasis. Increased understanding of the mechanistic basis of the antitumor effects indicates that these might occur via direct mechanisms such as induction of apoptosis and inhibition of tumor cell adhesion and invasion, as well as indirect mechanisms such as inhibition of angiogenesis. There is also considerable evidence to suggest that nitrogen-containing bisphosphonates might exert additive or synergistic interactions with standard cytotoxic agents. However, mature clinical data with bisphosphonates are limited and, thus far, provide conflicting evidence regarding the antitumor role of bisphosphonates, but have mostly been conducted with first-generation bisphosphonates such as clodronate that are not as effective as next-generation bisphosphonates. Several large randomized clinical trials are ongoing with the next-generation bisphosphonate zoledronic acid to prospectively confirm an antitumor role for bisphosphonates in various tumor types. This review assesses the current body of preclinical and clinical evidence in favor of an antitumor effect of bisphosphonates in different cancer types.",cancer
"The physician assistant teaching fellowship: A model for faculty recruitment. PURPOSE: the rapid growth of the number of physician assistant (PA) programs in the last two decades has resulted in a heightened demand for qualified and experienced PA faculty. Barriers to recruitment and retention of faculty include the need for diverse teaching experiences and the lack of available mentors. METHODS: in order to provide a structured experience for training potential faculty for careers as PA educators and to address the barriers to recruitment and retention of new faculty, our institution has offered a PA teaching fellowship since 1998. RESULTS: the teaching fellowship has met its goal of increasing the pool of qualified PA faculty, as nine of the 11 graduates were hired full-time into PA teaching and program administration positions. Curriculum projects developed by the fellows have been incorporated into our curriculum and have been shared with other PA programs. CONCLUSIONS: the PA teaching fellowship is a valuable strategy for developing teaching skills, promoting professionalism among PA educators, increasing the pool of available and qualified PA faculty, and overcoming barriers to retention. This model may be useful to other institutions.",nocancer
"Brain parasites and suicide. In a sample of 20 European nations, the prevalence of the brain parasite Toxoplasma gondii was positively associated with national suicide rates for men and women.",nocancer
"Maintaining a high physical activity level over 20 years and weight gain. CONTEXT: Data supporting physical activity guidelines to prevent long-term weight gain are sparse, particularly during the period when the highest risk of weight gain occurs. OBJECTIVE: To evaluate the relationship between habitual activity levels and changes in body mass index (BMI) and waist circumference over 20 years. DESIGN, SETTING, AND PARTICIPANTS: The Coronary Artery Risk Development in Young Adults (CARDIA) study is a prospective longitudinal study with 20 years of follow-up, 1985-1986 to 2005-2006. Habitual activity was defined as maintaining high, moderate, and low activity levels based on sex-specific tertiles of activity scores at baseline. Participants comprised a population-based multicenter cohort (Chicago, Illinois; Birmingham, Alabama; Minneapolis, Minnesota; and Oakland, California) of 3554 men and women aged 18 to 30 years at baseline. MAIN OUTCOME MEASURES: Average annual changes in BMI and waist circumference. RESULTS: Over 20 years, maintaining high levels of activity was associated with smaller gains in BMI and waist circumference compared with low activity levels after adjustment for race, baseline BMI, age, education, cigarette smoking status, alcohol use, and energy intake. Men maintaining high activity gained 2.6 fewer kilograms (0.15 BMI units per year; 95% confidence interval [CI], 0.11-0.18 vs 0.20 in the lower activity group; 95% CI, 0.17-0.23), and women maintaining higher activity gained 6.1 fewer kilograms (0.17 BMI units per year; 95% CI, 0.12-0.21 vs 0.30 in the lower activity group; 95% CI, 0.25-0.34). Men maintaining high activity gained 3.1 fewer centimeters in waist circumference (0.52 cm per year; 95% CI, 0.43-0.61 cm vs 0.67 cm in the lower activity group; 95% CI,0.60-0.75 cm) and women maintaining higher activity gained 3.8 fewer centimeters(0.49 cm per year; 95% CI, 0.39-0.58 cm vs 0.67 cm in the lower activity group; 95% CI, 0.60-0.75 cm) [corrected]. CONCLUSION: Maintaining high activity levels through young adulthood may lessen weight gain as young adults transition to middle age, particularly in women.",nocancer
"Primary extranotochordal cervical chordoma masquerading as a thyroid neoplasm: a case report. BACKGROUND: Chordoma is a rare malignant neoplasm of notochord origin that occurs along the craniospinal axis, and extranotochordal chordoma is extremely unusual. An aberrant origin of this neoplasm can pose diagnostic pitfalls. We report a case of primary cervical chordoma of extranotochordal origin clinically presenting as a thyroid neoplasm. The cytomorphologic features of chordoma and its cytologic differential diagnoses are discussed. CASE: An 82-year-old man presented with hoarseness of voice and difficulty in swallowing. He had a mass in the anterolateral aspect of the right side of the neck. Magnetic resonance imaging of the neck with contrast study revealed an ill-defined, contrast-enhancing tumor mass located in the right retrolaryngeal and parapharyngeal space at the level of C4, invading the perithyroidal soft tissue. Aspiration biopsy cytology of the tumor demonstrated epithelial-like cells with varied cytomorphologic features causing differential diagnostic problems with thyroid and soft tissue. However, the diagnosis of extranotochordal chordoma was established by the subsequent histologic examination of the excisional biopsy specimen. CONCLUSION: Since chordoma is capable of exhibiting a spectrum of cytomorphologic characteristics and can have cytologic features overlapping with other malignant neoplasms, a high index of suspicion is crucial to make an accurate diagnosis on fine needle aspiration biopsy. This case highlights the occurrence of a rare neoplasm at an aberrant site and the diagnostic challenges that can pose. However, awareness of the abnormal locations and characteristic cytomorphologic features of chordoma together with radiologic findings will usually keep the cytopathologist from making a wrong diagnosis.",cancer
"Adjuvant chemotherapy versus radiation therapy after radical surgery in high-risk positive node stage IB/IIA cervical cancer. OBJECTIVE: The aim of this study was to evaluate whether the addition of adjuvant chemotherapy will improve the outcomes of high-risk patients with Stage IB, IIA squamous cervical carcinoma with positive pelvic and/or aortic nodes. MATERIALS AND METHODS: 127 patients with Stage IB and IIA cervical carcinoma treated with radical hysterectomy and systematic pelvic/aortic lymphadenectomy (RS) and who had lymph node involvement, confirmed at the final histological examination were enrolled from January 1987 to December 2001. All the patients received three cycles of adjuvant chemotherapy (AC) with cisplatin, bleomycin and vinblastine. The median patient age was 47.3. Seventy-seven patients had FIGO Stage IB1, 26 IB2 and 24 IIA. The results were compared with those obtained from a group of 136 patients with comparable age, stage and lymph node involvement, on whom radical surgery, systematic pelvic/aortic lymphadenectomy (RS) and adjuvant radiotherapy (RT) was performed on period 1971-1984. The followup period ranged from 7-13 years. RESULTS: Overall survival rate of the two groups (RS+AC) vs (RS+RT) at seven years was 69.3% and 59.5%, respectively (chi2 = 2.70; p = .10). Progression-free survival was 59.8% vs 50.0% (chi2 = 2.56; p = .10 ns). The best results were however obtained with the common iliac and over two lymph node metastases. CONCLUSIONS: Adjuvant chemotherapy in high-risk patients for lymph node positivity did not produce statistically significant results in terms of overall and disease-free survival vs adjuvant radiotherapy; however, a group of these patients, approximately 10%, could receive benefit from the treatment.",cancer
Focal myelomalacia and syrinx formation after spinal anaesthesia. Spinal cord injury is an uncommon complication of post epidural lumbar anesthesia with acute and delayed progressive neurological complications described. Few cases of post spinal anaesthesia syrinx formation have been reported in literature. We report an interesting case of focal myelomalacia with syrinx formation occurring post lumbar anesthesia in a thity five year old female undergoing open cholecystectomy.,nocancer
"The role of computerized tomography in the diagnosis of acute appendicitis in patients with negative ultrasonography findings and a low Alvarado score. BACKGROUND: We aimed to identify the role of computerized tomography (CT) in the differential diagnosis of acute appendicitis in patients with a low Alvarado score and negative ultrasonography findings. METHODS: Fifty-two cases who underwent appendectomy (December 2004-September 2008) were included. All patients had an Alvarado score of 4-6 together with negative ultrasonography findings; preoperative abdominal CT examination results were available in all patients. CT results were compared with intraoperative and pathological findings. RESULTS: The mean age of the cases was 31+/-4 years (range 11 to 71 years). The mean Alvarado score was 4.9. CT results were in favor of acute appendicitis in 34 of 52 cases. Of these 34 patients, acute appendicitis was confirmed by pathological findings in 31, whereas acute appendicitis could not be confirmed in the remaining three cases (8.2%). In 15 of 18 cases without CT findings of appendicitis, intraoperative and pathological findings were also in agreement; however, the remaining three cases had acute appendicitis. Based on the results of the recent studies, sensitivity and specificity of CT in the diagnosis of acute appendicitis were 91.2% and 83.3%, respectively. CONCLUSION: To avoid unnecessary appendectomies in suspected acute appendicitis cases with a low Alvarado score and negative ultrasonography findings, CT may be used as a complementary diagnostic tool.",cancer
"Bayesian zero-inflated predictive modelling of herd-level Salmonella prevalence for risk-based surveillance. The national control programme for Salmonella in Danish swine herds introduced in 1993 has led to a large decrease in pork-associated human cases of salmonellosis. The pork industry is increasingly focused on the cost-effectiveness of surveillance while maintaining consumer confidence in the pork food supply. Using national control programme data from 2003 and 2004, we developed a zero-inflated binomial model to predict which farms were most at risk of Salmonella. We preferentially sampled these high-risk farms using two sampling schemes based on model predictions resulting from a farm's covariate pattern and its random effect. Zero-inflated binomial modelling allows assessment of similarities and differences between factors that affect herd infection status (introduction), and those that affect the seroprevalence in infected herds (persistence and spread). Both large (producing greater than 5000 pigs per annum), and small herds (producing less than 2000 pigs per annum) were at significantly higher risk for infection and subsequent seroprevalence, when compared with medium sized herds (producing between 2000 and 5000 pigs per annum). When compared with herds being located elsewhere, being located in the south of Jutland significantly decreased the risk of herd infection, but increased the risk of a pig from an infected herd being seropositive. The model suggested that many of the herds where Salmonella was not detected were infected, but at a low prevalence. Using cost and sensitivity, we compared the results of our model based sampling schemes with those under the standard sampling scheme, based on herd size, and the recently introduced risk-based approach. Model-based results were less sensitive but show significant cost savings. Further model refinements, sampling schemes and the methods to evaluate their performance are important areas for future work, and these should continue to occur in direct consultation with Danish authorities.",nocancer
